mechanism,n_agents,seed,auction_idx,agent_idx,truthful_valuation,truthful_utility,best_misreport_bid,best_misreport_utility,regret
second_price,5,5,90,0,0.592755,0.000000,0.148189,0.000000,0.000000
second_price,5,5,90,1,0.967806,0.275098,0.725855,0.275098,0.000000
second_price,5,5,90,2,0.377052,0.000000,0.094263,0.000000,0.000000
second_price,5,5,90,3,0.024493,0.000000,0.006123,0.000000,0.000000
second_price,5,5,90,4,0.692708,0.000000,0.173177,0.000000,0.000000
weighted_aggregation,5,5,90,0,0.592755,0.118001,1.185510,0.183385,0.065384
weighted_aggregation,5,5,90,1,0.967806,0.281839,1.935612,0.500751,0.218913
weighted_aggregation,5,5,90,2,0.377052,0.058886,0.754103,0.079877,0.020991
weighted_aggregation,5,5,90,3,0.024493,0.000871,0.048986,0.000890,0.000019
weighted_aggregation,5,5,90,4,0.692708,0.152918,1.385415,0.249789,0.096870
second_price,5,5,91,0,0.295721,0.000000,0.073930,0.000000,0.000000
second_price,5,5,91,1,0.456334,0.000000,0.114084,0.000000,0.000000
second_price,5,5,91,2,0.300664,0.000000,0.075166,0.000000,0.000000
second_price,5,5,91,3,0.241355,0.000000,0.060339,0.000000,0.000000
second_price,5,5,91,4,0.496646,0.040311,0.496646,0.040311,0.000000
weighted_aggregation,5,5,91,0,0.295721,0.053979,0.591442,0.068168,0.014189
weighted_aggregation,5,5,91,1,0.456334,0.098789,0.912668,0.138353,0.039564
weighted_aggregation,5,5,91,2,0.300664,0.055714,0.601328,0.070604,0.014889
weighted_aggregation,5,5,91,3,0.241355,0.040379,0.482710,0.049032,0.008653
weighted_aggregation,5,5,91,4,0.496646,0.110725,0.993291,0.158623,0.047899
second_price,5,5,92,0,0.500309,0.000000,0.125077,0.000000,0.000000
second_price,5,5,92,1,0.773176,0.000000,0.193294,0.000000,0.000000
second_price,5,5,92,2,0.104660,0.000000,0.026165,0.000000,0.000000
second_price,5,5,92,3,0.848824,0.075648,0.848824,0.075648,0.000000
second_price,5,5,92,4,0.502154,0.000000,0.125539,0.000000,0.000000
weighted_aggregation,5,5,92,0,0.500309,0.089994,1.000618,0.132507,0.042513
weighted_aggregation,5,5,92,1,0.773176,0.184648,1.546352,0.311694,0.127046
weighted_aggregation,5,5,92,2,0.104660,0.010977,0.209319,0.012023,0.001046
weighted_aggregation,5,5,92,3,0.848824,0.220359,1.697647,0.381328,0.160969
weighted_aggregation,5,5,92,4,0.502154,0.092183,1.004308,0.135886,0.043702
second_price,5,5,93,0,0.503972,0.000000,0.125993,0.000000,0.000000
second_price,5,5,93,1,0.668075,0.093065,0.668075,0.093065,0.000000
second_price,5,5,93,2,0.575010,0.000000,0.143753,0.000000,0.000000
second_price,5,5,93,3,0.487523,0.000000,0.121881,0.000000,0.000000
second_price,5,5,93,4,0.027406,0.000000,0.006851,0.000000,0.000000
weighted_aggregation,5,5,93,0,0.503972,0.101726,1.007945,0.148366,0.046640
weighted_aggregation,5,5,93,1,0.668075,0.159592,1.336149,0.252949,0.093356
weighted_aggregation,5,5,93,2,0.575010,0.122555,1.150020,0.185867,0.063312
weighted_aggregation,5,5,93,3,0.487523,0.094557,0.975047,0.136584,0.042027
weighted_aggregation,5,5,93,4,0.027406,0.000340,0.054811,0.000349,0.000008
second_price,5,5,94,0,0.552400,0.000000,0.138100,0.000000,0.000000
second_price,5,5,94,1,0.416514,0.000000,0.104129,0.000000,0.000000
second_price,5,5,94,2,0.339105,0.000000,0.084776,0.000000,0.000000
second_price,5,5,94,3,0.366400,0.000000,0.091600,0.000000,0.000000
second_price,5,5,94,4,0.795846,0.243446,0.596885,0.243446,0.000000
weighted_aggregation,5,5,94,0,0.552400,0.113590,1.104800,0.171009,0.057419
weighted_aggregation,5,5,94,1,0.416514,0.072101,0.833028,0.099937,0.027836
weighted_aggregation,5,5,94,2,0.339105,0.055730,0.678210,0.073237,0.017508
weighted_aggregation,5,5,94,3,0.366400,0.060808,0.732800,0.081464,0.020656
weighted_aggregation,5,5,94,4,0.795846,0.206852,1.591692,0.346225,0.139373
second_price,5,5,95,0,0.319425,0.000000,0.079856,0.000000,0.000000
second_price,5,5,95,1,0.738476,0.000000,0.184619,0.000000,0.000000
second_price,5,5,95,2,0.644322,0.000000,0.161080,0.000000,0.000000
second_price,5,5,95,3,0.007118,0.000000,0.001779,0.000000,0.000000
second_price,5,5,95,4,0.955822,0.217346,0.955822,0.217346,0.000000
weighted_aggregation,5,5,95,0,0.319425,0.046870,0.638849,0.060991,0.014121
weighted_aggregation,5,5,95,1,0.738476,0.170510,1.476951,0.284419,0.113908
weighted_aggregation,5,5,95,2,0.644322,0.134867,1.288643,0.215530,0.080663
weighted_aggregation,5,5,95,3,0.007118,-0.000995,0.001779,-0.000990,0.000005
weighted_aggregation,5,5,95,4,0.955822,0.275081,1.911643,0.488837,0.213756
second_price,5,5,96,0,0.373889,0.000000,0.093472,0.000000,0.000000
second_price,5,5,96,1,0.799494,0.069756,0.799494,0.069756,0.000000
second_price,5,5,96,2,0.729738,0.000000,0.182435,0.000000,0.000000
second_price,5,5,96,3,0.410512,0.000000,0.102628,0.000000,0.000000
second_price,5,5,96,4,0.486328,0.000000,0.121582,0.000000,0.000000
weighted_aggregation,5,5,96,0,0.373889,0.057636,0.747777,0.077984,0.020348
weighted_aggregation,5,5,96,1,0.799494,0.192220,1.598989,0.327269,0.135050
weighted_aggregation,5,5,96,2,0.729738,0.168406,1.459476,0.279301,0.110895
weighted_aggregation,5,5,96,3,0.410512,0.068344,0.821024,0.094865,0.026521
weighted_aggregation,5,5,96,4,0.486328,0.086903,0.972657,0.126798,0.039895
second_price,5,5,97,0,0.300670,0.000000,0.075167,0.000000,0.000000
second_price,5,5,97,1,0.028987,0.000000,0.007247,0.000000,0.000000
second_price,5,5,97,2,0.720617,0.000000,0.180154,0.000000,0.000000
second_price,5,5,97,3,0.421394,0.000000,0.105349,0.000000,0.000000
second_price,5,5,97,4,0.779232,0.058615,0.779232,0.058615,0.000000
weighted_aggregation,5,5,97,0,0.300670,0.047842,0.601340,0.061068,0.013226
weighted_aggregation,5,5,97,1,0.028987,0.002075,0.057974,0.002128,0.000053
weighted_aggregation,5,5,97,2,0.720617,0.179140,1.441234,0.290742,0.111602
weighted_aggregation,5,5,97,3,0.421394,0.077210,0.842788,0.107160,0.029949
weighted_aggregation,5,5,97,4,0.779232,0.206752,1.558463,0.342475,0.135722
second_price,5,5,98,0,0.062251,0.000000,0.015563,0.000000,0.000000
second_price,5,5,98,1,0.842514,0.253894,0.631886,0.253894,0.000000
second_price,5,5,98,2,0.281072,0.000000,0.070268,0.000000,0.000000
second_price,5,5,98,3,0.588620,0.000000,0.147155,0.000000,0.000000
second_price,5,5,98,4,0.018219,0.000000,0.004555,0.000000,0.000000
weighted_aggregation,5,5,98,0,0.062251,0.007220,0.124503,0.007615,0.000395
weighted_aggregation,5,5,98,1,0.842514,0.257723,1.685028,0.425147,0.167424
weighted_aggregation,5,5,98,2,0.281072,0.048652,0.562143,0.060962,0.012310
weighted_aggregation,5,5,98,3,0.588620,0.138283,1.177240,0.209037,0.070755
weighted_aggregation,5,5,98,4,0.018219,0.001356,0.036438,0.001377,0.000022
second_price,5,5,99,0,0.747777,0.000000,0.186944,0.000000,0.000000
second_price,5,5,99,1,0.251179,0.000000,0.062795,0.000000,0.000000
second_price,5,5,99,2,0.300180,0.000000,0.075045,0.000000,0.000000
second_price,5,5,99,3,0.737890,0.000000,0.184472,0.000000,0.000000
second_price,5,5,99,4,0.866781,0.119004,0.866781,0.119004,0.000000
weighted_aggregation,5,5,99,0,0.747777,0.168590,1.495553,0.283787,0.115196
weighted_aggregation,5,5,99,1,0.251179,0.033632,0.502358,0.041580,0.007948
weighted_aggregation,5,5,99,2,0.300180,0.041689,0.600359,0.053540,0.011850
weighted_aggregation,5,5,99,3,0.737890,0.164998,1.475779,0.276598,0.111601
weighted_aggregation,5,5,99,4,0.866781,0.219899,1.733562,0.385845,0.165946
second_price,5,5,100,0,0.436398,0.000000,0.109100,0.000000,0.000000
second_price,5,5,100,1,0.250088,0.000000,0.062522,0.000000,0.000000
second_price,5,5,100,2,0.648124,0.211726,0.486093,0.211726,0.000000
second_price,5,5,100,3,0.184738,0.000000,0.046184,0.000000,0.000000
second_price,5,5,100,4,0.183193,0.000000,0.045798,0.000000,0.000000
weighted_aggregation,5,5,100,0,0.436398,0.091974,0.872796,0.127227,0.035253
weighted_aggregation,5,5,100,1,0.250088,0.043478,0.500176,0.053120,0.009642
weighted_aggregation,5,5,100,2,0.648124,0.171328,1.296248,0.263329,0.092001
weighted_aggregation,5,5,100,3,0.184738,0.030129,0.369476,0.035045,0.004916
weighted_aggregation,5,5,100,4,0.183193,0.029933,0.366385,0.034776,0.004843
second_price,5,5,101,0,0.401978,0.000000,0.100495,0.000000,0.000000
second_price,5,5,101,1,0.138000,0.000000,0.034500,0.000000,0.000000
second_price,5,5,101,2,0.173245,0.000000,0.043311,0.000000,0.000000
second_price,5,5,101,3,0.208559,0.000000,0.052140,0.000000,0.000000
second_price,5,5,101,4,0.927716,0.525737,0.463858,0.525737,0.000000
weighted_aggregation,5,5,101,0,0.401978,0.077587,0.803957,0.105682,0.028094
weighted_aggregation,5,5,101,1,0.138000,0.019054,0.276000,0.021395,0.002341
weighted_aggregation,5,5,101,2,0.173245,0.025569,0.346490,0.029531,0.003962
weighted_aggregation,5,5,101,3,0.208559,0.031497,0.417119,0.037395,0.005897
weighted_aggregation,5,5,101,4,0.927716,0.307837,1.855431,0.515810,0.207974
second_price,5,5,102,0,0.633763,0.000000,0.158441,0.000000,0.000000
second_price,5,5,102,1,0.785377,0.000000,0.196344,0.000000,0.000000
second_price,5,5,102,2,0.982494,0.197117,0.982494,0.197117,0.000000
second_price,5,5,102,3,0.029310,0.000000,0.007327,0.000000,0.000000
second_price,5,5,102,4,0.668714,0.000000,0.167179,0.000000,0.000000
weighted_aggregation,5,5,102,0,0.633763,0.118888,1.267525,0.191289,0.072401
weighted_aggregation,5,5,102,1,0.785377,0.171598,1.570754,0.296587,0.124989
weighted_aggregation,5,5,102,2,0.982494,0.261505,1.964988,0.478846,0.217341
weighted_aggregation,5,5,102,3,0.029310,-0.000161,0.007327,-0.000158,0.000003
weighted_aggregation,5,5,102,4,0.668714,0.127507,1.337429,0.208967,0.081461
second_price,5,5,103,0,0.550859,0.000000,0.137715,0.000000,0.000000
second_price,5,5,103,1,0.347418,0.000000,0.086855,0.000000,0.000000
second_price,5,5,103,2,0.331086,0.000000,0.082772,0.000000,0.000000
second_price,5,5,103,3,0.298944,0.000000,0.074736,0.000000,0.000000
second_price,5,5,103,4,0.694635,0.143777,0.694635,0.143777,0.000000
weighted_aggregation,5,5,103,0,0.550859,0.116221,1.101717,0.173586,0.057365
weighted_aggregation,5,5,103,1,0.347418,0.059053,0.694836,0.077790,0.018737
weighted_aggregation,5,5,103,2,0.331086,0.058344,0.662173,0.075982,0.017638
weighted_aggregation,5,5,103,3,0.298944,0.046830,0.597889,0.059600,0.012770
weighted_aggregation,5,5,103,4,0.694635,0.174335,1.389271,0.278352,0.104017
second_price,5,5,104,0,0.138152,0.000000,0.034538,0.000000,0.000000
second_price,5,5,104,1,0.028294,0.000000,0.007074,0.000000,0.000000
second_price,5,5,104,2,0.477681,0.000000,0.119420,0.000000,0.000000
second_price,5,5,104,3,0.736706,0.114620,0.736706,0.114620,0.000000
second_price,5,5,104,4,0.622086,0.000000,0.155521,0.000000,0.000000
weighted_aggregation,5,5,104,0,0.138152,0.017966,0.276303,0.020184,0.002218
weighted_aggregation,5,5,104,1,0.028294,0.002363,0.056588,0.002422,0.000059
weighted_aggregation,5,5,104,2,0.477681,0.096639,0.955362,0.138190,0.041551
weighted_aggregation,5,5,104,3,0.736706,0.196780,1.473411,0.317708,0.120928
weighted_aggregation,5,5,104,4,0.622086,0.148175,1.244172,0.228565,0.080390
second_price,5,5,105,0,0.346336,0.000000,0.086584,0.000000,0.000000
second_price,5,5,105,1,0.651838,0.052303,0.651838,0.052303,0.000000
second_price,5,5,105,2,0.563115,0.000000,0.140779,0.000000,0.000000
second_price,5,5,105,3,0.599535,0.000000,0.149884,0.000000,0.000000
second_price,5,5,105,4,0.299937,0.000000,0.074984,0.000000,0.000000
weighted_aggregation,5,5,105,0,0.346336,0.056559,0.692671,0.074677,0.018118
weighted_aggregation,5,5,105,1,0.651838,0.148134,1.303676,0.234258,0.086124
weighted_aggregation,5,5,105,2,0.563115,0.118241,1.126229,0.178889,0.060648
weighted_aggregation,5,5,105,3,0.599535,0.131449,1.199070,0.202700,0.071250
weighted_aggregation,5,5,105,4,0.299937,0.046535,0.599874,0.059416,0.012881
second_price,5,5,106,0,0.589604,0.000000,0.147401,0.000000,0.000000
second_price,5,5,106,1,0.665820,0.076215,0.665820,0.076215,0.000000
second_price,5,5,106,2,0.093639,0.000000,0.023410,0.000000,0.000000
second_price,5,5,106,3,0.125003,0.000000,0.031251,0.000000,0.000000
second_price,5,5,106,4,0.523211,0.000000,0.130803,0.000000,0.000000
weighted_aggregation,5,5,106,0,0.589604,0.137261,1.179209,0.208191,0.070930
weighted_aggregation,5,5,106,1,0.665820,0.165424,1.331639,0.259598,0.094174
weighted_aggregation,5,5,106,2,0.093639,0.010834,0.187278,0.011732,0.000899
weighted_aggregation,5,5,106,3,0.125003,0.015109,0.250007,0.016791,0.001681
weighted_aggregation,5,5,106,4,0.523211,0.108985,1.046422,0.159741,0.050756
second_price,5,5,107,0,0.954197,0.212772,0.954197,0.212772,0.000000
second_price,5,5,107,1,0.619520,0.000000,0.154880,0.000000,0.000000
second_price,5,5,107,2,0.741425,0.000000,0.185356,0.000000,0.000000
second_price,5,5,107,3,0.662476,0.000000,0.165619,0.000000,0.000000
second_price,5,5,107,4,0.582103,0.000000,0.145526,0.000000,0.000000
weighted_aggregation,5,5,107,0,0.954197,0.228086,1.908394,0.422079,0.193993
weighted_aggregation,5,5,107,1,0.619520,0.106965,1.239039,0.172068,0.065103
weighted_aggregation,5,5,107,2,0.741425,0.142966,1.482850,0.245096,0.102131
weighted_aggregation,5,5,107,3,0.662476,0.115706,1.324951,0.190636,0.074930
weighted_aggregation,5,5,107,4,0.582103,0.093552,1.164206,0.147203,0.053651
second_price,5,5,108,0,0.275169,0.000000,0.068792,0.000000,0.000000
second_price,5,5,108,1,0.145976,0.000000,0.036494,0.000000,0.000000
second_price,5,5,108,2,0.818240,0.000000,0.204560,0.000000,0.000000
second_price,5,5,108,3,0.678308,0.000000,0.169577,0.000000,0.000000
second_price,5,5,108,4,0.871460,0.053220,0.871460,0.053220,0.000000
weighted_aggregation,5,5,108,0,0.275169,0.036560,0.550339,0.046031,0.009471
weighted_aggregation,5,5,108,1,0.145976,0.016554,0.291952,0.018780,0.002226
weighted_aggregation,5,5,108,2,0.818240,0.200200,1.636480,0.344957,0.144757
weighted_aggregation,5,5,108,3,0.678308,0.143480,1.356616,0.233638,0.090158
weighted_aggregation,5,5,108,4,0.871460,0.224256,1.742920,0.392669,0.168412
second_price,5,5,109,0,0.593596,0.000000,0.148399,0.000000,0.000000
second_price,5,5,109,1,0.623974,0.000000,0.155993,0.000000,0.000000
second_price,5,5,109,2,0.001721,0.000000,0.000430,0.000000,0.000000
second_price,5,5,109,3,0.631179,0.000000,0.157795,0.000000,0.000000
second_price,5,5,109,4,0.759406,0.128227,0.759406,0.128227,0.000000
weighted_aggregation,5,5,109,0,0.593596,0.120416,1.187192,0.186534,0.066118
weighted_aggregation,5,5,109,1,0.623974,0.132637,1.247948,0.208732,0.076095
weighted_aggregation,5,5,109,2,0.001721,-0.000773,0.000430,-0.000772,0.000001
weighted_aggregation,5,5,109,3,0.631179,0.134568,1.262358,0.212538,0.077970
weighted_aggregation,5,5,109,4,0.759406,0.182219,1.518811,0.304356,0.122137
second_price,5,5,110,0,0.230950,0.000000,0.057737,0.000000,0.000000
second_price,5,5,110,1,0.039770,0.000000,0.009942,0.000000,0.000000
second_price,5,5,110,2,0.453344,0.000000,0.113336,0.000000,0.000000
second_price,5,5,110,3,0.732824,0.079333,0.732824,0.079333,0.000000
second_price,5,5,110,4,0.653490,0.000000,0.163373,0.000000,0.000000
weighted_aggregation,5,5,110,0,0.230950,0.034675,0.461899,0.041941,0.007266
weighted_aggregation,5,5,110,1,0.039770,0.003048,0.079540,0.003154,0.000107
weighted_aggregation,5,5,110,2,0.453344,0.087621,0.906688,0.123703,0.036083
weighted_aggregation,5,5,110,3,0.732824,0.191444,1.465648,0.309892,0.118448
weighted_aggregation,5,5,110,4,0.653490,0.156598,1.306981,0.245719,0.089121
second_price,5,5,111,0,0.492961,0.000000,0.123240,0.000000,0.000000
second_price,5,5,111,1,0.423489,0.000000,0.105872,0.000000,0.000000
second_price,5,5,111,2,0.241622,0.000000,0.060405,0.000000,0.000000
second_price,5,5,111,3,0.036550,0.000000,0.009138,0.000000,0.000000
second_price,5,5,111,4,0.892278,0.399317,0.669209,0.399317,0.000000
weighted_aggregation,5,5,111,0,0.492961,0.099468,0.985922,0.143884,0.044416
weighted_aggregation,5,5,111,1,0.423489,0.077678,0.846979,0.107681,0.030003
weighted_aggregation,5,5,111,2,0.241622,0.035832,0.483244,0.043704,0.007872
weighted_aggregation,5,5,111,3,0.036550,0.003924,0.073100,0.004050,0.000126
weighted_aggregation,5,5,111,4,0.892278,0.273809,1.784557,0.462730,0.188921
second_price,5,5,112,0,0.775344,0.037140,0.775344,0.037140,0.000000
second_price,5,5,112,1,0.711798,0.000000,0.177950,0.000000,0.000000
second_price,5,5,112,2,0.738204,0.000000,0.184551,0.000000,0.000000
second_price,5,5,112,3,0.619053,0.000000,0.154763,0.000000,0.000000
second_price,5,5,112,4,0.292663,0.000000,0.073166,0.000000,0.000000
weighted_aggregation,5,5,112,0,0.775344,0.174411,1.550688,0.298717,0.124306
weighted_aggregation,5,5,112,1,0.711798,0.148144,1.423596,0.246904,0.098760
weighted_aggregation,5,5,112,2,0.738204,0.158877,1.476409,0.267941,0.109063
weighted_aggregation,5,5,112,3,0.619053,0.120072,1.238105,0.190986,0.070913
weighted_aggregation,5,5,112,4,0.292663,0.039521,0.585326,0.050534,0.011013
second_price,5,5,113,0,0.387654,0.000000,0.096913,0.000000,0.000000
second_price,5,5,113,1,0.854604,0.005307,0.854604,0.005307,0.000000
second_price,5,5,113,2,0.362390,0.000000,0.090598,0.000000,0.000000
second_price,5,5,113,3,0.849297,0.000000,0.212324,0.000000,0.000000
second_price,5,5,113,4,0.379226,0.000000,0.094806,0.000000,0.000000
weighted_aggregation,5,5,113,0,0.387654,0.062902,0.775308,0.086060,0.023158
weighted_aggregation,5,5,113,1,0.854604,0.219486,1.709208,0.382041,0.162555
weighted_aggregation,5,5,113,2,0.362390,0.053760,0.724780,0.072237,0.018477
weighted_aggregation,5,5,113,3,0.849297,0.216051,1.698593,0.375479,0.159428
weighted_aggregation,5,5,113,4,0.379226,0.059112,0.758452,0.080393,0.021281
second_price,5,5,114,0,0.691880,0.000000,0.172970,0.000000,0.000000
second_price,5,5,114,1,0.792158,0.000000,0.198040,0.000000,0.000000
second_price,5,5,114,2,0.963429,0.171271,0.963429,0.171271,0.000000
second_price,5,5,114,3,0.131653,0.000000,0.032913,0.000000,0.000000
second_price,5,5,114,4,0.338245,0.000000,0.084561,0.000000,0.000000
weighted_aggregation,5,5,114,0,0.691880,0.143350,1.383761,0.236125,0.092775
weighted_aggregation,5,5,114,1,0.792158,0.179723,1.584316,0.308902,0.129179
weighted_aggregation,5,5,114,2,0.963429,0.262596,1.926858,0.473525,0.210929
weighted_aggregation,5,5,114,3,0.131653,0.013884,0.263306,0.015570,0.001687
weighted_aggregation,5,5,114,4,0.338245,0.047137,0.676490,0.062352,0.015215
second_price,5,5,115,0,0.332219,0.000000,0.083055,0.000000,0.000000
second_price,5,5,115,1,0.380757,0.000000,0.095189,0.000000,0.000000
second_price,5,5,115,2,0.334249,0.000000,0.083562,0.000000,0.000000
second_price,5,5,115,3,0.305608,0.000000,0.076402,0.000000,0.000000
second_price,5,5,115,4,0.646447,0.265690,0.484835,0.265690,0.000000
weighted_aggregation,5,5,115,0,0.332219,0.059282,0.664439,0.077017,0.017735
weighted_aggregation,5,5,115,1,0.380757,0.070648,0.761514,0.094834,0.024186
weighted_aggregation,5,5,115,2,0.334249,0.059398,0.668498,0.077276,0.017878
weighted_aggregation,5,5,115,3,0.305608,0.052075,0.611216,0.066404,0.014330
weighted_aggregation,5,5,115,4,0.646447,0.160154,1.292894,0.248402,0.088247
second_price,5,5,116,0,0.445042,0.000000,0.111260,0.000000,0.000000
second_price,5,5,116,1,0.998692,0.526962,0.499346,0.526962,0.000000
second_price,5,5,116,2,0.417760,0.000000,0.104440,0.000000,0.000000
second_price,5,5,116,3,0.376461,0.000000,0.094115,0.000000,0.000000
second_price,5,5,116,4,0.471729,0.000000,0.117932,0.000000,0.000000
weighted_aggregation,5,5,116,0,0.445042,0.076409,0.890083,0.108519,0.032110
weighted_aggregation,5,5,116,1,0.998692,0.303318,1.997383,0.539679,0.236361
weighted_aggregation,5,5,116,2,0.417760,0.068213,0.835520,0.095125,0.026912
weighted_aggregation,5,5,116,3,0.376461,0.058838,0.752921,0.079735,0.020897
weighted_aggregation,5,5,116,4,0.471729,0.082664,0.943458,0.119456,0.036792
second_price,5,5,117,0,0.369659,0.000000,0.092415,0.000000,0.000000
second_price,5,5,117,1,0.817836,0.097530,0.817836,0.097530,0.000000
second_price,5,5,117,2,0.171311,0.000000,0.042828,0.000000,0.000000
second_price,5,5,117,3,0.720306,0.000000,0.180076,0.000000,0.000000
second_price,5,5,117,4,0.582619,0.000000,0.145655,0.000000,0.000000
weighted_aggregation,5,5,117,0,0.369659,0.056392,0.739318,0.075989,0.019597
weighted_aggregation,5,5,117,1,0.817836,0.210461,1.635672,0.359087,0.148626
weighted_aggregation,5,5,117,2,0.171311,0.021249,0.342622,0.024596,0.003347
weighted_aggregation,5,5,117,3,0.720306,0.166393,1.440611,0.274013,0.107620
